Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C00480,58,Male,7299,811.0,9,39,1,Yes,4,1
C00481,26,Female,4212,468.0,9,95,2,No,5,0
C00482,18,Female,5560,695.0,8,83,5,No,4,0
C00483,55,Male,4434,739.0,6,30,1,Yes,0,0
C00484,26,Female,3210,535.0,6,32,2,No,3,0
C00485,20,Male,3010,301.0,10,1,1,No,5,0
C00486,42,Male,1900,380.0,5,61,4,No,5,0
C00487,18,Female,4384,548.0,8,94,3,Yes,3,1
C00488,24,Male,3270,545.0,6,88,3,Yes,0,0
C00489,45,Male,2204,551.0,4,111,2,No,2,0
C00490,40,Male,904,452.0,2,104,1,No,5,1
C00491,41,Male,2946,491.0,6,95,2,No,5,0
C00492,34,Female,7332,611.0,12,68,5,Yes,5,1
C00493,59,Female,812,406.0,2,24,1,Yes,2,1
C00494,36,Male,2107,301.0,7,22,3,Yes,2,1
C00495,33,Male,9295,845.0,11,40,4,No,4,0
C00496,22,Male,4565,415.0,11,17,3,No,3,0
C00497,46,Male,4530,755.0,6,64,2,Yes,4,1
C00498,20,Male,4936,617.0,8,55,5,No,2,0
C00499,32,Male,560,560.0,1,27,1,No,5,0
C00500,30,Male,5184,864.0,6,29,1,No,4,0
C00501,25,Male,405,405.0,1,42,2,No,3,0
C00502,36,Male,2298,766.0,3,81,4,Yes,3,1
C00503,36,Male,3600,300.0,12,112,1,No,1,0
C00504,23,Male,3960,396.0,10,1,3,Yes,5,1
C00505,41,Male,2844,474.0,6,91,3,No,5,0
C00506,55,Male,3920,490.0,8,31,4,No,0,0
C00507,28,Female,1936,484.0,4,95,2,No,3,0
C00508,47,Female,4080,680.0,6,67,3,No,1,0
C00509,38,Female,7308,609.0,12,89,4,No,0,0
C00510,34,Male,1836,459.0,4,75,4,No,1,0
C00511,44,Male,1350,675.0,2,53,3,Yes,1,0
C00512,20,Male,8568,714.0,12,50,3,No,0,0
C00513,34,Female,494,494.0,1,1,5,No,5,0
C00514,55,Female,3647,521.0,7,26,4,Yes,2,1
C00515,41,Male,2754,306.0,9,45,5,No,5,0
C00516,51,Female,2168,542.0,4,18,3,No,4,0
C00517,46,Female,2709,301.0,9,16,5,Yes,5,1
C00518,24,Male,7191,799.0,9,17,5,No,4,0
C00519,39,Female,4744,593.0,8,108,4,No,3,0
C00520,43,Female,3870,430.0,9,28,3,No,4,0
C00521,47,Male,468,468.0,1,114,4,No,2,0
C00522,57,Male,589,589.0,1,14,3,No,1,0
C00523,41,Male,6370,637.0,10,4,3,No,2,0
C00524,31,Female,1064,532.0,2,70,3,Yes,4,1
C00525,54,Female,8151,741.0,11,67,5,Yes,2,1
C00526,56,Female,8592,716.0,12,43,2,Yes,1,0
C00527,58,Female,6885,765.0,9,35,1,No,4,0
C00528,50,Male,1605,321.0,5,109,3,No,4,0
C00529,24,Female,5076,564.0,9,51,4,No,0,0
C00530,33,Female,1524,762.0,2,57,1,Yes,3,1
C00531,26,Female,2907,323.0,9,43,2,Yes,5,1
C00532,57,Female,1805,361.0,5,70,5,No,1,0
C00533,55,Female,4090,818.0,5,12,2,Yes,1,0
C00534,21,Female,3618,603.0,6,54,4,Yes,0,0
C00535,54,Male,6210,621.0,10,8,5,Yes,5,1
C00536,25,Male,7840,784.0,10,5,3,Yes,0,0
C00537,31,Male,3432,572.0,6,70,3,No,5,0
C00538,51,Male,1604,802.0,2,99,3,Yes,1,0
C00539,45,Female,2000,400.0,5,40,4,No,0,0
C00540,26,Male,10296,858.0,12,78,1,Yes,2,1
C00541,58,Female,3892,556.0,7,22,3,Yes,3,1
C00542,58,Male,2253,751.0,3,5,3,No,2,0
C00543,51,Male,4147,377.0,11,97,4,No,4,0
C00544,54,Female,2157,719.0,3,38,1,Yes,0,0
C00545,60,Male,5328,444.0,12,115,5,Yes,2,1
C00546,56,Female,4284,476.0,9,69,2,No,3,0
C00547,40,Female,4039,577.0,7,84,1,No,3,0
C00548,41,Male,5170,517.0,10,58,1,No,1,0
C00549,38,Male,3857,551.0,7,69,2,No,0,0
C00550,48,Female,1653,551.0,3,76,3,No,5,0
C00551,46,Male,2514,419.0,6,99,4,No,1,0
C00552,30,Male,5488,784.0,7,89,1,Yes,3,1
C00553,57,Female,2538,846.0,3,45,5,Yes,4,1
C00554,21,Male,6624,552.0,12,63,3,No,0,0
C00555,60,Female,1968,656.0,3,105,4,Yes,1,0
C00556,24,Female,1726,863.0,2,7,3,Yes,0,0
C00557,36,Male,4312,539.0,8,19,5,Yes,0,0
C00558,38,Male,8570,857.0,10,85,3,No,3,0
C00559,18,Female,7690,769.0,10,111,1,No,5,0
C00560,21,Female,1304,652.0,2,6,2,Yes,2,1
C00561,25,Female,6456,807.0,8,93,2,Yes,3,1
C00562,38,Male,2504,626.0,4,54,4,No,1,0
C00563,35,Female,1606,803.0,2,52,2,Yes,2,1
C00564,54,Male,2472,618.0,4,117,5,Yes,2,1
C00565,51,Female,8808,734.0,12,38,1,No,3,0
C00566,20,Male,4557,651.0,7,79,3,No,4,0
C00567,44,Male,5049,459.0,11,48,1,No,2,0
C00568,31,Female,4572,508.0,9,107,5,Yes,1,0
C00569,53,Female,9427,857.0,11,85,2,No,1,0
C00570,23,Male,3072,384.0,8,68,4,No,2,0
C00571,43,Male,2115,705.0,3,90,4,Yes,5,1
C00572,60,Female,1620,405.0,4,17,4,Yes,1,0
C00573,21,Male,3750,625.0,6,55,3,Yes,2,1
C00574,47,Male,8063,733.0,11,68,5,Yes,4,1
C00575,37,Male,806,403.0,2,74,2,No,1,1
C00576,22,Male,1150,575.0,2,34,4,Yes,3,1
C00577,51,Female,6928,866.0,8,85,4,No,3,0
C00578,26,Female,1424,356.0,4,88,4,Yes,2,1
C00579,54,Female,7704,642.0,12,36,2,Yes,3,1
C00580,49,Female,9273,843.0,11,90,4,Yes,1,0
C00581,43,Male,3336,834.0,4,38,2,Yes,2,1
C00582,27,Female,2853,317.0,9,62,2,No,3,0
C00583,50,Female,6260,626.0,10,26,3,Yes,4,1
C00584,56,Male,3941,563.0,7,63,1,No,3,0
C00585,49,Male,608,304.0,2,72,4,No,4,0
C00586,51,Male,2506,358.0,7,114,5,No,3,0
C00587,33,Male,7020,702.0,10,82,3,No,3,0
C00588,42,Female,2864,358.0,8,90,5,Yes,4,1
C00589,57,Male,3360,480.0,7,20,4,No,4,0
C00590,22,Male,375,375.0,1,52,2,No,5,0
C00591,58,Male,10716,893.0,12,24,1,No,5,0
C00592,24,Male,8080,808.0,10,3,4,No,3,0
C00593,30,Male,882,441.0,2,90,3,Yes,0,0
C00594,21,Female,5656,808.0,7,104,2,No,2,0
C00595,47,Male,6251,893.0,7,39,2,Yes,5,1
C00596,20,Female,429,429.0,1,93,5,Yes,0,0
C00597,18,Male,8393,763.0,11,66,5,Yes,0,0
C00598,42,Female,1024,512.0,2,104,3,No,3,0
C00599,19,Female,1068,356.0,3,1,1,No,4,0
C00600,27,Male,3656,457.0,8,98,4,No,2,0
C00601,19,Male,1724,431.0,4,56,4,No,3,0
C00602,27,Male,3500,350.0,10,17,5,No,0,0
C00603,51,Female,3200,400.0,8,38,5,No,4,0
C00604,31,Female,442,442.0,1,41,4,No,3,0
C00605,38,Male,10704,892.0,12,7,1,Yes,3,1
C00606,31,Male,3960,660.0,6,74,4,Yes,3,1
C00607,38,Male,5537,791.0,7,2,4,No,3,0
C00608,27,Female,563,563.0,1,100,5,Yes,0,0
C00609,37,Male,1380,460.0,3,69,5,Yes,0,0
C00610,52,Female,2235,447.0,5,2,3,Yes,3,1
C00611,41,Male,5262,877.0,6,14,1,Yes,0,0
C00612,53,Male,898,449.0,2,41,5,No,5,0
C00613,60,Female,3444,861.0,4,90,3,No,1,0
C00614,28,Female,4440,888.0,5,22,2,No,0,0
C00615,54,Male,3048,508.0,6,99,5,No,1,0
C00616,45,Female,553,553.0,1,5,1,No,0,0
C00617,50,Female,3556,508.0,7,36,3,Yes,1,0
C00618,53,Male,3264,816.0,4,1,3,Yes,2,1
C00619,43,Female,3828,638.0,6,55,2,Yes,3,1
C00620,41,Male,1077,359.0,3,11,1,No,4,0
C00621,53,Female,5536,692.0,8,43,4,No,1,0
C00622,56,Female,4015,365.0,11,4,4,Yes,5,1
C00623,44,Female,1138,569.0,2,114,5,No,4,0
C00624,56,Male,632,632.0,1,51,5,Yes,4,1
C00625,36,Female,2345,469.0,5,109,3,Yes,2,1
C00626,18,Male,1446,723.0,2,20,4,Yes,1,0
C00627,29,Male,4794,799.0,6,72,3,Yes,4,1
C00628,43,Male,4896,544.0,9,110,4,No,1,0
C00629,41,Male,706,353.0,2,63,3,Yes,2,1
C00630,36,Female,4384,548.0,8,2,3,Yes,5,1
C00631,24,Male,3072,512.0,6,35,1,No,0,0
C00632,21,Female,3689,527.0,7,70,4,No,1,0
C00633,55,Female,4734,789.0,6,11,5,No,3,0
C00634,57,Female,7008,584.0,12,7,1,Yes,0,0
C00635,59,Female,8745,795.0,11,21,5,Yes,0,0
C00636,37,Female,419,419.0,1,73,5,Yes,5,1
C00637,43,Female,3776,472.0,8,68,5,No,1,0
C00638,41,Male,1425,475.0,3,63,5,Yes,0,0
C00639,54,Female,5980,598.0,10,37,2,No,2,0
C00640,49,Female,4720,472.0,10,69,2,No,1,0
C00641,33,Female,454,454.0,1,44,3,Yes,4,1
C00642,39,Male,2404,601.0,4,89,2,No,2,0
C00643,39,Male,2049,683.0,3,66,5,No,2,0
C00644,56,Male,3200,640.0,5,43,1,No,5,0
C00645,24,Female,10392,866.0,12,89,4,Yes,4,1
C00646,55,Female,1592,398.0,4,53,2,No,5,0
C00647,26,Male,2380,476.0,5,57,1,No,0,0
C00648,44,Male,2163,309.0,7,50,1,Yes,5,1
C00649,18,Female,9790,890.0,11,74,3,Yes,3,1
C00650,30,Female,2968,424.0,7,111,3,Yes,2,1
C00651,46,Female,438,438.0,1,105,2,Yes,0,1
C00652,33,Female,2100,700.0,3,47,4,No,1,0
C00653,35,Female,5679,631.0,9,50,1,No,5,0
C00654,41,Male,368,368.0,1,113,1,Yes,4,1
C00655,47,Female,8280,828.0,10,4,1,No,5,0
C00656,60,Male,1272,636.0,2,53,1,Yes,2,1
C00657,60,Male,849,849.0,1,29,3,Yes,0,0
C00658,31,Male,668,668.0,1,85,2,Yes,3,1
C00659,20,Female,1935,645.0,3,4,2,No,1,0
C00660,20,Male,5553,617.0,9,71,4,No,0,0
C00661,30,Male,2416,302.0,8,1,2,Yes,5,1
C00662,29,Female,3228,538.0,6,99,3,No,0,0
C00663,34,Male,6288,524.0,12,119,4,No,0,0
C00664,23,Female,2352,392.0,6,14,4,No,0,0
C00665,52,Female,8382,762.0,11,65,1,Yes,1,0
C00666,50,Female,3906,558.0,7,111,3,Yes,4,1
C00667,38,Female,3852,321.0,12,94,1,Yes,1,0
C00668,58,Female,2408,301.0,8,1,3,No,1,0
C00669,40,Male,3864,322.0,12,99,2,Yes,4,1
C00670,60,Male,4785,435.0,11,75,5,No,3,0
C00671,52,Female,6264,522.0,12,54,1,No,4,0
C00672,58,Female,10212,851.0,12,54,3,No,0,0
C00673,32,Male,5288,661.0,8,108,1,No,3,0
C00674,29,Female,7260,660.0,11,49,1,Yes,5,1
C00675,53,Male,3444,492.0,7,78,5,Yes,4,1
C00676,26,Male,5910,591.0,10,1,1,Yes,5,1
C00677,51,Female,8760,876.0,10,20,5,Yes,2,1
C00678,47,Male,2868,478.0,6,118,1,No,5,0
C00679,59,Female,1140,570.0,2,73,5,No,0,0
C00680,34,Female,9746,886.0,11,12,5,No,4,0
C00681,27,Male,2072,518.0,4,64,5,Yes,2,1
C00682,46,Female,6244,892.0,7,75,4,Yes,0,0
C00683,60,Male,7362,818.0,9,111,2,Yes,5,1
C00684,52,Male,3367,481.0,7,43,1,Yes,1,0
C00685,31,Female,429,429.0,1,3,3,Yes,4,1
C00686,60,Female,1408,352.0,4,91,4,Yes,4,1
C00687,19,Female,2380,340.0,7,28,3,Yes,5,1
C00688,40,Male,1314,438.0,3,116,1,Yes,0,1
C00689,21,Female,8352,696.0,12,84,5,Yes,2,1
C00690,50,Male,2103,701.0,3,21,3,No,5,0
C00691,57,Female,4452,742.0,6,45,4,No,5,0
C00692,29,Female,1688,422.0,4,60,1,No,4,0
C00693,43,Female,3654,609.0,6,83,4,No,3,0
C00694,60,Male,2442,814.0,3,95,1,Yes,2,1
C00695,55,Male,4596,766.0,6,12,3,No,0,0
C00696,49,Female,6480,720.0,9,81,4,No,4,0
C00697,22,Female,7428,619.0,12,32,5,No,4,0
C00698,18,Female,1809,603.0,3,87,2,No,0,1
C00699,19,Female,3785,757.0,5,73,3,No,2,0
C00700,21,Male,420,420.0,1,21,1,No,2,0
C00701,22,Female,7623,693.0,11,59,1,Yes,1,0
C00702,42,Female,6600,660.0,10,92,4,Yes,5,1
C00703,49,Male,7284,607.0,12,89,5,Yes,2,1
C00704,22,Female,1863,621.0,3,80,4,Yes,4,1
C00705,56,Male,948,474.0,2,38,2,Yes,3,1
C00706,57,Female,5160,430.0,12,93,2,No,5,0
C00707,33,Male,8987,817.0,11,98,2,Yes,4,1
C00708,44,Male,4431,633.0,7,24,4,Yes,5,1
C00709,26,Female,4779,531.0,9,108,4,No,1,0
C00710,49,Male,5068,724.0,7,97,5,No,2,0
C00711,38,Male,722,722.0,1,8,4,Yes,0,0
C00712,28,Male,1812,302.0,6,50,4,No,4,0
C00713,19,Male,5250,525.0,10,65,4,No,4,0
C00714,48,Male,7183,653.0,11,59,3,Yes,0,0
C00715,56,Female,2964,494.0,6,103,5,Yes,3,1
C00716,25,Female,692,692.0,1,85,4,No,3,0
C00717,41,Male,4067,581.0,7,55,1,No,3,0
C00718,38,Male,483,483.0,1,33,4,No,4,0
C00719,26,Female,3850,550.0,7,63,1,No,3,0
C00720,27,Male,601,601.0,1,69,2,No,2,1
C00721,19,Male,6012,501.0,12,62,2,Yes,4,1
C00722,36,Male,4220,844.0,5,111,2,Yes,1,0
C00723,53,Male,553,553.0,1,46,4,Yes,1,0
C00724,30,Male,2388,398.0,6,71,3,Yes,1,0
C00725,60,Male,850,425.0,2,36,1,Yes,5,1
C00726,22,Male,3948,329.0,12,108,1,No,2,0
C00727,58,Male,909,303.0,3,9,1,No,3,0
C00728,20,Female,1974,329.0,6,36,1,Yes,3,1
C00729,54,Female,4168,521.0,8,64,3,No,3,0
C00730,51,Female,630,315.0,2,32,2,Yes,4,1
C00731,27,Female,975,325.0,3,83,3,No,5,0
C00732,59,Female,2388,597.0,4,67,4,Yes,4,1
C00733,35,Female,3381,483.0,7,107,2,No,5,0
C00734,26,Female,8208,684.0,12,7,5,No,4,0
C00735,21,Male,8364,697.0,12,54,3,No,3,0
C00736,56,Female,6048,756.0,8,39,2,No,5,0
C00737,30,Male,2065,413.0,5,6,1,No,3,0
C00738,43,Female,8070,807.0,10,81,2,Yes,0,0
C00739,59,Male,3050,610.0,5,49,3,No,2,0
C00740,55,Male,1542,771.0,2,76,3,Yes,4,1
C00741,48,Male,2856,408.0,7,51,1,No,1,0
C00742,49,Female,7876,716.0,11,106,4,No,3,0
C00743,54,Female,672,672.0,1,57,4,No,3,0
C00744,28,Female,1338,446.0,3,52,4,No,1,0
C00745,32,Female,9537,867.0,11,39,3,Yes,3,1
C00746,49,Male,4485,897.0,5,117,4,Yes,4,1
C00747,27,Female,567,567.0,1,86,1,Yes,5,1
C00748,26,Male,1416,472.0,3,95,1,No,1,1
C00749,60,Male,5688,632.0,9,33,1,Yes,5,1
C00750,20,Male,6080,760.0,8,42,2,No,2,0
C00751,49,Male,2394,399.0,6,35,5,No,4,0
C00752,18,Female,3200,800.0,4,45,2,No,4,0
C00753,55,Female,6776,847.0,8,114,3,Yes,0,0
C00754,49,Male,4396,628.0,7,9,3,Yes,4,1
C00755,35,Female,4644,516.0,9,90,4,No,3,0
C00756,25,Female,2613,871.0,3,109,4,No,5,0
C00757,18,Female,3664,458.0,8,30,3,No,3,0
C00758,20,Female,5408,676.0,8,38,4,Yes,4,1
C00759,53,Male,7866,874.0,9,65,2,Yes,1,0
C00760,21,Female,2105,421.0,5,32,1,No,5,0
C00761,44,Female,4746,678.0,7,10,5,No,3,0
C00762,59,Male,5264,752.0,7,32,1,Yes,0,0
C00763,33,Male,2676,446.0,6,32,4,No,1,0
C00764,37,Male,1206,402.0,3,92,2,Yes,0,1
C00765,25,Female,4044,337.0,12,84,5,Yes,4,1
C00766,20,Female,2702,386.0,7,119,2,Yes,3,1
C00767,35,Female,2952,328.0,9,40,1,No,1,0
C00768,20,Female,3870,645.0,6,95,2,No,5,0
C00769,33,Male,1056,528.0,2,97,1,Yes,0,1
C00770,21,Female,1565,313.0,5,71,2,No,1,0
C00771,43,Male,5630,563.0,10,32,5,No,2,0
C00772,20,Female,7686,854.0,9,63,4,No,0,0
C00773,25,Female,9680,880.0,11,29,1,Yes,0,0
C00774,20,Male,1374,458.0,3,7,2,Yes,4,1
C00775,42,Male,6180,515.0,12,88,3,Yes,1,0
C00776,52,Female,4543,649.0,7,119,1,Yes,0,0
C00777,37,Male,5215,745.0,7,55,2,No,5,0
C00778,29,Female,2920,365.0,8,52,2,Yes,5,1
C00779,34,Male,5250,875.0,6,9,1,No,4,0
C00780,19,Female,6930,693.0,10,2,4,Yes,3,1
C00781,53,Male,3984,664.0,6,62,4,No,1,0
C00782,29,Female,3420,380.0,9,120,4,No,3,0
C00783,44,Male,9000,750.0,12,18,4,No,5,0
C00784,33,Male,2176,544.0,4,83,3,No,1,0
C00785,30,Male,5642,806.0,7,67,4,Yes,0,0
C00786,48,Female,7164,597.0,12,32,2,No,0,0
C00787,35,Male,9072,756.0,12,50,5,Yes,5,1
C00788,27,Female,1236,309.0,4,57,5,Yes,4,1
C00789,37,Male,1672,418.0,4,18,4,Yes,1,0
C00790,52,Male,2455,491.0,5,57,1,Yes,0,0
C00791,55,Male,1660,830.0,2,59,4,Yes,4,1
C00792,26,Female,6358,578.0,11,67,3,No,3,0
C00793,46,Female,3684,307.0,12,54,3,Yes,0,0
C00794,32,Male,1500,375.0,4,37,3,No,0,0
C00795,44,Male,7810,710.0,11,68,3,Yes,3,1
C00796,54,Male,7865,715.0,11,94,4,Yes,2,1
C00797,24,Male,6888,861.0,8,101,2,Yes,0,0
C00798,49,Male,4836,806.0,6,61,5,No,0,0
C00799,34,Male,6704,838.0,8,52,5,No,0,0
C00800,20,Male,874,874.0,1,85,5,No,2,0
C00801,44,Male,2592,432.0,6,116,5,No,3,0
C00802,57,Male,1878,626.0,3,43,2,No,3,0
C00803,45,Female,1700,340.0,5,117,4,No,0,0
C00804,44,Male,8580,780.0,11,83,1,No,0,0
C00805,54,Male,5131,733.0,7,119,5,No,0,0
C00806,45,Female,700,350.0,2,8,1,Yes,0,0
C00807,56,Female,7632,636.0,12,119,1,No,4,0
C00808,38,Female,5104,638.0,8,80,4,No,1,0
C00809,27,Male,9876,823.0,12,54,3,Yes,0,0
C00810,23,Female,8160,816.0,10,9,3,No,4,0
C00811,51,Male,1068,534.0,2,92,2,Yes,4,1
C00812,41,Female,2760,345.0,8,45,1,Yes,4,1
C00813,43,Male,2532,422.0,6,44,1,No,5,0
C00814,24,Female,6230,623.0,10,75,1,No,1,0
C00815,38,Male,7623,693.0,11,24,5,Yes,2,1
C00816,28,Male,3938,358.0,11,102,1,Yes,3,1
C00817,20,Female,3524,881.0,4,26,2,Yes,0,0
C00818,21,Female,10224,852.0,12,95,2,No,2,0
C00819,34,Female,2169,723.0,3,112,2,Yes,5,1
C00820,54,Female,343,343.0,1,10,5,No,3,0
C00821,48,Female,2145,715.0,3,78,2,No,2,1
C00822,26,Female,7799,709.0,11,101,5,Yes,4,1
C00823,19,Female,587,587.0,1,101,2,Yes,3,1
C00824,38,Female,8990,899.0,10,56,5,Yes,0,0
C00825,28,Female,1938,646.0,3,23,2,Yes,3,1
C00826,25,Male,7911,879.0,9,91,2,No,4,0
C00827,40,Male,2754,459.0,6,28,3,Yes,0,0
C00828,45,Female,3224,403.0,8,6,2,No,0,0
C00829,33,Female,2184,312.0,7,114,3,No,0,0
C00830,44,Female,2212,553.0,4,38,3,No,1,0
C00831,29,Female,1128,564.0,2,104,5,Yes,5,1
C00832,22,Female,485,485.0,1,87,2,Yes,5,1
C00833,22,Male,6444,716.0,9,26,4,No,1,0
C00834,48,Female,6000,500.0,12,26,4,No,1,0
C00835,35,Female,312,312.0,1,53,2,Yes,5,1
C00836,42,Female,1695,565.0,3,113,3,No,3,0
C00837,44,Female,4697,671.0,7,5,2,No,1,0
C00838,44,Female,7047,783.0,9,51,4,Yes,2,1
C00839,47,Female,7788,649.0,12,68,4,Yes,1,0
C00840,53,Male,5184,432.0,12,109,3,No,4,0
C00841,59,Female,2705,541.0,5,3,3,No,3,0
C00842,59,Male,3990,798.0,5,110,5,Yes,2,1
C00843,21,Male,4902,817.0,6,35,1,No,3,0
C00844,37,Male,6310,631.0,10,120,2,Yes,2,1
C00845,51,Male,7140,714.0,10,49,4,No,4,0
C00846,31,Female,9757,887.0,11,72,4,No,5,0
C00847,52,Female,6864,858.0,8,117,2,No,2,0
C00848,19,Female,3120,520.0,6,120,2,Yes,2,1
C00849,54,Female,692,346.0,2,84,3,Yes,0,0
C00850,28,Female,4440,555.0,8,101,5,Yes,0,0
C00851,32,Female,1076,538.0,2,25,5,Yes,1,0
C00852,34,Male,361,361.0,1,97,4,Yes,3,1
C00853,29,Male,2792,698.0,4,84,2,No,4,0
C00854,26,Female,8569,779.0,11,29,3,No,2,0
C00855,23,Male,3699,411.0,9,20,2,No,2,0
C00856,49,Female,3969,441.0,9,46,4,No,4,0
C00857,25,Male,4158,378.0,11,69,4,Yes,5,1
C00858,55,Female,532,532.0,1,10,5,Yes,2,1
C00859,26,Male,1102,551.0,2,75,3,Yes,0,0
C00860,25,Female,3200,400.0,8,13,4,No,5,0
C00861,49,Female,8800,880.0,10,23,2,Yes,3,1
C00862,46,Female,1935,387.0,5,61,3,No,4,0
C00863,51,Male,4860,540.0,9,32,4,No,1,0
C00864,58,Female,3633,519.0,7,43,5,Yes,2,1
C00865,49,Female,3476,316.0,11,30,2,No,4,0
C00866,56,Female,782,391.0,2,87,3,No,3,0
C00867,43,Female,2715,543.0,5,106,5,No,3,0
C00868,48,Male,2373,339.0,7,83,1,Yes,3,1
C00869,20,Female,4450,890.0,5,54,3,No,4,0
C00870,49,Male,2085,695.0,3,91,2,No,4,1
C00871,28,Female,3372,843.0,4,64,2,Yes,0,0
C00872,47,Male,3376,422.0,8,66,1,Yes,2,1
C00873,36,Male,8657,787.0,11,61,3,No,0,0
C00874,43,Male,1302,651.0,2,32,3,No,0,0
C00875,57,Female,2550,510.0,5,10,3,No,0,0
C00876,60,Female,3310,331.0,10,2,3,No,3,0
C00877,47,Female,5661,629.0,9,80,2,No,5,0
C00878,28,Female,1610,322.0,5,102,4,No,1,0
C00879,24,Female,6840,760.0,9,30,3,Yes,0,0
C00880,26,Male,9548,868.0,11,6,3,Yes,5,1
C00881,39,Female,4490,449.0,10,63,5,Yes,4,1
C00882,23,Female,6792,849.0,8,106,1,No,4,0
C00883,60,Female,4716,524.0,9,113,1,No,5,0
C00884,39,Female,1028,514.0,2,65,2,Yes,3,1
C00885,19,Male,4565,415.0,11,86,3,No,3,0
C00886,41,Female,1204,301.0,4,108,1,Yes,1,0
C00887,22,Female,8064,672.0,12,42,3,Yes,2,1
C00888,37,Male,1526,763.0,2,53,2,Yes,5,1
C00889,56,Male,1840,460.0,4,83,2,Yes,0,0
C00890,37,Female,6840,570.0,12,56,2,Yes,0,0
C00891,19,Male,3690,615.0,6,102,5,No,4,0
C00892,49,Female,1634,817.0,2,75,2,Yes,3,1
C00893,29,Male,1473,491.0,3,38,5,Yes,1,0
C00894,20,Male,5832,729.0,8,102,2,Yes,0,0
C00895,44,Female,2334,778.0,3,48,1,Yes,5,1
C00896,29,Male,1528,764.0,2,13,2,No,0,0
C00897,33,Male,1542,514.0,3,65,1,No,4,1
C00898,31,Male,4224,704.0,6,13,3,Yes,3,1
C00899,29,Male,3552,592.0,6,2,2,Yes,2,1
C00900,43,Female,4312,392.0,11,10,4,No,4,0
C00901,37,Male,573,573.0,1,7,4,No,3,0
C00902,56,Female,660,660.0,1,10,4,Yes,1,0
C00903,39,Female,7623,693.0,11,39,5,No,1,0
C00904,32,Male,549,549.0,1,19,1,No,5,0
C00905,53,Male,752,376.0,2,58,3,Yes,4,1
C00906,51,Male,2618,374.0,7,113,5,Yes,2,1
C00907,39,Female,532,532.0,1,50,4,Yes,0,0
C00908,36,Female,1150,575.0,2,41,1,No,0,0
C00909,37,Male,5211,579.0,9,53,4,Yes,4,1
C00910,40,Male,1026,342.0,3,8,1,Yes,2,1
C00911,48,Male,2708,677.0,4,111,1,Yes,5,1
C00912,18,Male,9823,893.0,11,32,2,No,0,0
C00913,25,Female,6525,725.0,9,78,2,No,4,0
C00914,53,Male,7011,779.0,9,83,5,Yes,3,1
C00915,44,Female,1116,558.0,2,105,5,Yes,5,1
C00916,33,Female,4060,406.0,10,67,2,No,1,0
C00917,21,Male,6013,859.0,7,70,3,Yes,1,0
C00918,52,Male,788,394.0,2,44,5,No,1,0
C00919,43,Male,908,454.0,2,98,2,Yes,3,1
C00920,21,Male,3672,408.0,9,10,4,No,1,0
C00921,26,Male,1724,862.0,2,35,3,Yes,0,0
C00922,52,Female,1436,718.0,2,97,2,Yes,3,1
C00923,27,Female,2835,315.0,9,35,3,Yes,0,0
C00924,27,Female,6132,876.0,7,23,3,No,4,0
C00925,19,Male,2202,734.0,3,36,5,Yes,4,1
C00926,49,Female,8712,792.0,11,41,5,Yes,3,1
C00927,39,Male,4080,340.0,12,21,5,Yes,4,1
C00928,35,Male,8840,884.0,10,91,5,No,0,0
C00929,29,Female,2107,301.0,7,31,5,No,0,0
C00930,28,Female,8772,731.0,12,120,1,No,5,0
C00931,35,Male,10308,859.0,12,29,1,No,1,0
C00932,30,Female,3170,317.0,10,4,1,Yes,3,1
C00933,21,Female,2046,682.0,3,63,3,No,1,0
C00934,45,Female,3174,529.0,6,20,2,Yes,4,1
C00935,44,Female,5368,671.0,8,51,1,No,4,0
C00936,32,Female,424,424.0,1,59,4,Yes,3,1
C00937,58,Female,7020,585.0,12,39,5,No,1,0
C00938,34,Male,3980,796.0,5,51,5,No,4,0
C00939,43,Female,4994,454.0,11,53,2,No,0,0
C00940,44,Male,2781,309.0,9,55,4,Yes,4,1
C00941,54,Male,5642,806.0,7,73,5,Yes,4,1
C00942,44,Female,5598,622.0,9,56,3,Yes,4,1
C00943,54,Female,2170,310.0,7,90,5,No,5,0
C00944,55,Male,3324,831.0,4,21,2,Yes,4,1
C00945,22,Female,2276,569.0,4,2,3,Yes,5,1
C00946,21,Female,2584,646.0,4,14,3,Yes,1,0
C00947,24,Male,6040,604.0,10,40,1,Yes,2,1
C00948,35,Female,5334,889.0,6,68,3,No,0,0
C00949,31,Male,6850,685.0,10,97,2,Yes,4,1
C00950,45,Male,10572,881.0,12,30,4,Yes,5,1
C00951,53,Male,3960,495.0,8,81,1,No,0,0
C00952,21,Female,8370,837.0,10,98,4,No,1,0
C00953,41,Female,5599,509.0,11,21,1,Yes,0,0
C00954,50,Female,4518,502.0,9,25,1,Yes,2,1
C00955,50,Male,7700,700.0,11,71,2,No,2,0
C00956,41,Male,5688,474.0,12,45,3,No,5,0
C00957,47,Male,1855,371.0,5,41,2,Yes,2,1
C00958,57,Female,676,676.0,1,117,2,No,0,1
C00959,50,Male,6570,657.0,10,33,5,Yes,0,0
C00960,39,Male,1431,477.0,3,19,5,Yes,3,1
C00961,43,Female,8750,875.0,10,24,2,No,3,0
